                         CADASTRO DE PRODUTOS DA POF 2008-2009;;;;;;;;
;;;;;;;;
( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO );;;;;;;;
(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3) ;;;;;;;;
;;;;;;;;
;;;;;;;;
QUADRO;GRUPO;Quadro_2dig_txt;CÓDIGO;codigo_txt;Complete_item_code;PRODUTO;;
38;38;38;03101;03101;X3803101;CARTEIRA (NAO-ESPECIFICADA);;
38;38;38;03201;03201;X3803201;SANDALIA E SAPATO DE PLASTICO DE HOMEM;;
38;38;38;03202;03202;X3803202;SAPATO DE PLASTICO DE HOMEM;;
38;38;38;03203;03203;X3803203;SANDALIA DE PLASTICO DE HOMEM;;
38;38;38;03301;03301;X3803301;GALOCHA DE CRIANCA, HOMEM E MULHER;;
38;38;38;03401;03401;X3803401;BOTA DE PLASTICO DE CRIANCA;;
38;38;38;03501;03501;X3803501;PORTA-NIQUEIS;;
38;38;38;03601;03601;X3803601;SACOLA DE BEBE;;
38;38;38;03701;03701;X3803701;SACOLA DE VIAGEM;;
38;38;38;03702;03702;X3803702;BOLSA DE VIAGEM;;
38;38;38;03801;03801;X3803801;CARRINHO DE CARREGAR MALA, VALISE, ETC.;;
38;38;38;03901;03901;X3803901;BOLSA (NAO-ESPECIFICADA);;
38;38;38;04001;04001;X3804001;SANDALIA (NAO-ESPECIFICADA);;
38;38;38;04002;04002;X3804002;RASTEIRINHA;;
38;38;38;04101;04101;X3804101;SAPATO (NAO-ESPECIFICADO);;
38;38;38;04201;04201;X3804201;ALPARGATA (NAO-ESPECIFICADA);;
38;38;38;04301;04301;X3804301;BOTA (NAO-ESPECIFICADA);;
38;38;38;04401;04401;X3804401;COTURNO;;
38;38;38;04501;04501;X3804501;CINTO (NAO-ESPECIFICADO);;
38;38;38;04601;04601;X3804601;TENIS (NAO-ESPECIFICADO);;
38;38;38;04701;04701;X3804701;SANDALIA DE BORRACHA DE HOMEM;;
38;38;38;04801;04801;X3804801;SANDALIA DE PLASTICO (NAO-ESPECIFICADA);;
38;38;38;04901;04901;X3804901;SANDALIA DE BORRACHA DE MULHER;;
38;38;38;05001;05001;X3805001;CAPA DE CHUVA;;
38;38;38;05101;05101;X3805101;LENCO DE CABECA;;
38;38;38;05102;05102;X3805102;VEU DE CABECA;;
38;38;38;05201;05201;X3805201;LENCINHO;;
38;38;38;05202;05202;X3805202;LENCO;;
38;38;38;05301;05301;X3805301;ISQUEIRO NAO-DESCARTAVEL (USO PESSOAL);;
38;38;38;05401;05401;X3805401;GRINALDA;;
38;38;38;05501;05501;X3805501;ARRANJO DE CABELO;;
38;38;38;05601;05601;X3805601;LENCO DE PESCOCO;;
38;38;38;05701;05701;X3805701;ENFEITE DE CABELO;;
38;38;38;05702;05702;X3805702;LACINHO (ENFEITE DE CABELO);;
38;38;38;05801;05801;X3805801;CHAPEU;;
38;38;38;05901;05901;X3805901;BONE E VISEIRA;;
38;38;38;05902;05902;X3805902;BONE;;
38;38;38;05903;05903;X3805903;VISEIRA;;
38;38;38;05904;05904;X3805904;TOUCA;;
38;38;38;06001;06001;X3806001;GUARDA-CHUVA E SOMBRINHA;;
38;38;38;06002;06002;X3806002;GUARDA-CHUVA;;
38;38;38;06003;06003;X3806003;SOMBRINHA;;
38;38;38;06101;06101;X3806101;FAIXA DE CABECA;;
38;38;38;06201;06201;X3806201;BENGALA;;
38;38;38;06301;06301;X3806301;BOTA DE PLASTICO (NAO-ESPECIFICADA);;
38;38;38;06401;06401;X3806401;BOTA DE BORRACHA (NAO-ESPECIFICADA);;
38;38;38;06501;06501;X3806501;SANDALIA DE BORRACHA (NAO-ESPECIFICADA);;
38;38;38;06601;06601;X3806601;TENIS DE MULHER;;
38;38;38;06701;06701;X3806701;CACHIMBO;;
38;38;38;06801;06801;X3806801;BOLSA DE CACHIMBO;;
38;38;38;06901;06901;X3806901;CIGARREIRA;;
38;38;38;07001;07001;X3807001;LIMPADOR DE CACHIMBO;;
38;38;38;07101;07101;X3807101;SAPATENIS;;
38;38;38;07201;07201;X3807201;POCHETE;;
38;38;38;99901;99901;X3899901;AGREGADO;;
39;39;39;00101;00101;X3900101;COPO DE VIDRO COMUM;;
39;39;39;00102;00102;X3900102;CONJUNTO DE COPOS COMUNS DE VIDRO;;
39;39;39;00103;00103;X3900103;COPO COMUM DE VIDRO;;
39;39;39;00201;00201;X3900201;PRATO DE LOUCA;;
39;39;39;00202;00202;X3900202;CONJUNTO DE PRATOS DE LOUCA;;
39;39;39;00203;00203;X3900203;JOGO DE PRATOS DE LOUCA;;
39;39;39;00301;00301;X3900301;TRAVESSA DE VIDRO OU LOUCA;;
39;39;39;00401;00401;X3900401;XICARA COMUM;;
39;39;39;00402;00402;X3900402;CONJUNTO DE XICARAS COMUNS;;
39;39;39;00501;00501;X3900501;OUTROS UTENSILIOS DE VIDRO OU LOUCA;;
39;39;39;00601;00601;X3900601;FRIGIDEIRA, LEITEIRA, ETC.;;
39;39;39;00602;00602;X3900602;PANELA;;
39;39;39;00603;00603;X3900603;LEITEIRA;;
39;39;39;00604;00604;X3900604;PANELA DE PRESSAO;;
39;39;39;00605;00605;X3900605;PIPOQUEIRA (PANELA);;
39;39;39;00606;00606;X3900606;CONJUNTO DE PANELAS;;
39;39;39;00701;00701;X3900701;TALHERES;;
39;39;39;00702;00702;X3900702;FACA;;
39;39;39;00703;00703;X3900703;GARFO;;
39;39;39;00704;00704;X3900704;COLHER;;
39;39;39;00705;00705;X3900705;CONJUNTO DE COLHERES;;
39;39;39;00706;00706;X3900706;CONJUNTO DE GARFOS;;
39;39;39;00707;00707;X3900707;CONJUNTO DE FACAS;;
39;39;39;00708;00708;X3900708;CONJUNTO DE ESCUMADEIRAS;;
39;39;39;00709;00709;X3900709;CONJUNTO DE CONCHAS;;
39;39;39;00801;00801;X3900801;OUTROS UTENSILIOS DE METAL;;
39;39;39;00802;00802;X3900802;SOCADOR DE CARNE DE METAL;;
39;39;39;00803;00803;X3900803;CANECA DE METAL;;
39;39;39;00804;00804;X3900804;RALADOR DE QUEIJO;;
39;39;39;00805;00805;X3900805;ESCORREDOR DE METAL;;
39;39;39;00806;00806;X3900806;ABRIDOR DE GARRAFA, LATA, ETC.;;
39;39;39;00807;00807;X3900807;TORRADEIRA DE PAO NAO-ELETRICA;;
39;39;39;00808;00808;X3900808;FACAO;;
39;39;39;00809;00809;X3900809;LATA DE CONDIMENTO (AVULSA);;
39;39;39;00810;00810;X3900810;PORTA-CONDIMENTO (AVULSO);;
39;39;39;00811;00811;X3900811;SUPORTE DE PANELAS;;
39;39;39;00812;00812;X3900812;FORMA DE BAURU;;
39;39;39;00813;00813;X3900813;FORMA DE BOLO, PIZZA, PUDIM, TORTA;;
39;39;39;00814;00814;X3900814;PORTA-COPOS;;
39;39;39;00815;00815;X3900815;RASPADOR DE COCO;;
39;39;39;00816;00816;X3900816;TRIPE DE PANELAS DE METAL;;
39;39;39;00817;00817;X3900817;BALDE DE ALUMINIO;;
39;39;39;00818;00818;X3900818;MARMITA DE ALUMINIO;;
39;39;39;00819;00819;X3900819;AGULHA DE DESENTUPIR FOGAO;;
39;39;39;00820;00820;X3900820;PROTETOR DE FERRO ELETRICO DE METAL;;
39;39;39;00821;00821;X3900821;CONJUNTO DE BALDES DE ALUMINIO;;
39;39;39;00822;00822;X3900822;CONJUNTO DE BACIAS DE ALUMINIO;;
39;39;39;00823;00823;X3900823;JOGO DE BACIAS DE ALUMINIO;;
39;39;39;00824;00824;X3900824;CONJUNTO DE MARMITAS;;
39;39;39;00825;00825;X3900825;JOGO DE MARMITAS;;
39;39;39;00826;00826;X3900826;CONJUNTO DE FORMAS DE BOLO, PIZZA, PUDIM, TORTA;;
39;39;39;00827;00827;X3900827;BACIA DE ALUMINIO;;
39;39;39;00828;00828;X3900828;BACIA DE ESMALTE;;
39;39;39;00829;00829;X3900829;BACIA DE INOX;;
39;39;39;00830;00830;X3900830;FRUTEIRA DE INOX;;
39;39;39;00831;00831;X3900831;BANDEJA DE INOX;;
39;39;39;00832;00832;X3900832;COPO DE INOX;;
39;39;39;00833;00833;X3900833;CONJUNTO DE ESPETOS DE METAL;;
39;39;39;00834;00834;X3900834;JOGO DE ESPETOS DE METAL;;
39;39;39;00835;00835;X3900835;ESPREMEDOR DE METAL;;
39;39;39;00836;00836;X3900836;COPO DE ALUMINIO;;
39;39;39;00837;00837;X3900837;RALADOR;;
39;39;39;00901;00901;X3900901;UTENSILIOS DE PLASTICO;;
39;39;39;00902;00902;X3900902;BALDE PLASTICO;;
39;39;39;00903;00903;X3900903;BACIA PLASTICA;;
39;39;39;00904;00904;X3900904;GARRAFA PLASTICA DE AGUA;;
39;39;39;00905;00905;X3900905;VASILHAME PLASTICO DE MANTIMENTOS;;
39;39;39;00906;00906;X3900906;GARRAFAO PLASTICO DE AGUA;;
39;39;39;00907;00907;X3900907;ENGRADADO PLASTICO;;
39;39;39;00908;00908;X3900908;PORTA-TOALHA DE PLASTICO;;
39;39;39;00909;00909;X3900909;ARMARIO DE PLASTICO DE BANHEIRO;;
39;39;39;00910;00910;X3900910;BANHEIRA PLASTICA DE CRIANCA OU BEBE;;
39;39;39;00911;00911;X3900911;CONJUNTO DE BANHEIRO DE PLASTICO;;
39;39;39;00912;00912;X3900912;CONJUNTO PLASTICO DE BANHEIRO;;
39;39;39;00913;00913;X3900913;ASSENTO DE VASO SANITARIO;;
39;39;39;00914;00914;X3900914;TAMPA DE TANQUE DE PLASTICO;;
39;39;39;00915;00915;X3900915;TORNEIRA DE FILTRO DE PLASTICO;;
39;39;39;00916;00916;X3900916;PORTA-PAPEL HIGIENICO;;
39;39;39;00917;00917;X3900917;VITASUCO (COPO DE LIQUIDIFICADOR);;
39;39;39;00918;00918;X3900918;ENFEITE DE GELADEIRA DE PLASTICO;;
39;39;39;00919;00919;X3900919;OURINOL DE PLASTICO;;
39;39;39;00920;00920;X3900920;PENICO DE PLASTICO;;
39;39;39;00921;00921;X3900921;SUPORTE DE GARRAFA TERMICA DE PLASTICO;;
39;39;39;00922;00922;X3900922;COPO DE LIQUIDIFICADOR;;
39;39;39;00923;00923;X3900923;BASE DE LIQUIDIFICADOR;;
39;39;39;00924;00924;X3900924;COPO E BASE DE LIQUIDIFICADOR;;
39;39;39;00925;00925;X3900925;SABONETEIRA PLASTICA;;
39;39;39;00926;00926;X3900926;SUPORTE PARA PAPEL ALUMINIO DE PLASTICO;;
39;39;39;00927;00927;X3900927;SUPORTE PARA PAPEL HIGIENICO DE PLASTICO;;
39;39;39;00928;00928;X3900928;PRESSURIZADOR DE CHUVEIRO;;
39;39;39;00929;00929;X3900929;CONJUNTO DE BALDES DE PLASTICO;;
39;39;39;00930;00930;X3900930;CONJUNTO DE BACIAS DE PLASTICO;;
39;39;39;00931;00931;X3900931;CONJUNTO PLASTICO DE MANTIMENTOS OU CONDIMENTOS;;
39;39;39;00932;00932;X3900932;JOGO PLASTICO DE MANTIMENTOS OU CONDIMENTOS;;
39;39;39;00933;00933;X3900933;CONJUNTO PLASTICO DE CONDIMENTOS;;
39;39;39;00934;00934;X3900934;JOGO PLASTICO DE CONDIMENTOS;;
39;39;39;00935;00935;X3900935;IMA DE GELADEIRA;;
39;39;39;00936;00936;X3900936;COPOS PLASTICOS;;
39;39;39;00937;00937;X3900937;PRATO PLASTICO;;
39;39;39;01001;01001;X3901001;GARRAFA TERMICA;;
39;39;39;01101;01101;X3901101;VELA DE FILTRO;;
39;39;39;01201;01201;X3901201;CAPACHO;;
39;39;39;01301;01301;X3901301;CONJUNTO DE LATAS DE MANTIMENTOS;;
39;39;39;01302;01302;X3901302;LATA DE MANTIMENTOS;;
39;39;39;01401;01401;X3901401;MANGUEIRA DE PLASTICO OU BORRACHA;;
39;39;39;01501;01501;X3901501;CONJUNTO DE SALADEIRAS;;
39;39;39;01502;01502;X3901502;JOGO DE SALADEIRAS;;
39;39;39;01503;01503;X3901503;SALADEIRA;;
39;39;39;01601;01601;X3901601;UTENSILIOS DE MADEIRA;;
39;39;39;01602;01602;X3901602;ENGRADADO DE MADEIRA;;
39;39;39;01603;01603;X3901603;TABUA DE CARNE;;
39;39;39;01604;01604;X3901604;SOCADOR DE ALHO DE MADEIRA;;
39;39;39;01605;01605;X3901605;SUPORTE PARA PAPEL HIGIENICO DE MADEIRA;;
39;39;39;01701;01701;X3901701;CAPA DE LIQUIDIFICADOR, ENCERADEIRA, MAQUINA DE LAVAR, ETC.;;
39;39;39;01801;01801;X3901801;CONJUNTO DE FORMAS DE BARQUETE;;
39;39;39;01802;01802;X3901802;FORMA DE BARQUETE;;
39;39;39;01803;01803;X3901803;JOGO DE FORMAS DE BARQUETE;;
39;39;39;01901;01901;X3901901;COADOR DE TECIDO;;
39;39;39;02001;02001;X3902001;BUJAO DE GAS VAZIO;;
39;39;39;02002;02002;X3902002;BOTIJAO DE GAS VAZIO;;
39;39;39;02101;02101;X3902101;UTENSILIOS DE BARRO;;
39;39;39;02102;02102;X3902102;PANELA DE BARRO;;
39;39;39;02103;02103;X3902103;CONJUNTO DE PANELAS DE BARRO;;
39;39;39;02104;02104;X3902104;JOGO DE PANELAS DE BARRO;;
39;39;39;02201;02201;X3902201;UTENSILIOS DE ACRILICO;;
39;39;39;02202;02202;X3902202;COPO DE ACRILICO;;
39;39;39;02203;02203;X3902203;CESTA DE ACRILICO;;
39;39;39;02301;02301;X3902301;PRATO DE ESMALTE;;
39;39;39;02401;02401;X3902401;UTENSILIOS DE ISOPOR;;
39;39;39;02402;02402;X3902402;CAIXA DE ISOPOR;;
39;39;39;02403;02403;X3902403;PORTA-MAMADEIRA DE ISOPOR;;
39;39;39;02501;02501;X3902501;UTENSILIOS DE BORRACHA;;
39;39;39;02502;02502;X3902502;CORTINA E TAPETE DE BORRACHA;;
39;39;39;02503;02503;X3902503;TAPETES DE BORRACHA;;
39;39;39;02504;02504;X3902504;BORRACHA DE PANELA DE PRESSAO;;
39;39;39;02601;02601;X3902601;CESTO PARA ROUPA;;
39;39;39;02602;02602;X3902602;SACOLA PARA ROUPA;;
39;39;39;02701;02701;X3902701;APARELHO DE CORTAR VERDURA;;
39;39;39;02702;02702;X3902702;CORTADOR DE VERDURA (APARELHO);;
39;39;39;02801;02801;X3902801;UTENSILIOS DE FIBRA VEGETAL;;
39;39;39;02802;02802;X3902802;PENEIRA DE FIBRA VEGETAL;;
39;39;39;02901;02901;X3902901;PORTA-TOALHA DE TECIDO;;
39;39;39;03001;03001;X3903001;CONJUNTO DE TECIDO DE BANHEIRO;;
39;39;39;03002;03002;X3903002;JOGO DE TECIDO DE BANHEIRO;;
39;39;39;03101;03101;X3903101;SAPATEIRA;;
39;39;39;03201;03201;X3903201;TACA DE SORVETE;;
39;39;39;03202;03202;X3903202;CONJUNTO PARA SORVETE;;
39;39;39;03203;03203;X3903203;CONJUNTO DE TACAS PARA SORVETE;;
39;39;39;03301;03301;X3903301;PROTETOR DE PORTA;;
39;39;39;03401;03401;X3903401;JARRA DE CRISTAL;;
39;39;39;03501;03501;X3903501;COPO DE CRISTAL;;
39;39;39;03601;03601;X3903601;LANCHEIRA (EXCETO ESCOLAR);;
39;39;39;03701;03701;X3903701;CAMISA DE LAMPIAO A GAS;;
39;39;39;03702;03702;X3903702;CAMISINHA DE LAMPIAO A GAS;;
39;39;39;03801;03801;X3903801;PORTA-BOLO DE PORCELANA;;
39;39;39;03802;03802;X3903802;BANDEJA DE PORCELANA (PORTA-BOLO);;
39;39;39;03901;03901;X3903901;EXTENSAO DE FERRO ELETRICO (ESPECIFICO);;
39;39;39;04001;04001;X3904001;SUPORTE PARA GARRAFAO DE AGUA;;
39;39;39;04002;04002;X3904002;SUPORTE PARA AGUA MINERAL;;
39;39;39;04101;04101;X3904101;VARAL DE APARTAMENTO;;
39;39;39;04102;04102;X3904102;VARAL DE CORDINHAS REGULAVEL;;
39;39;39;04201;04201;X3904201;REGISTRO DE FOGAO;;
39;39;39;04202;04202;X3904202;RELOGIO DE FOGAO;;
39;39;39;04303;04303;X3904303;REGISTRO DE BOTIJAO DE GAS;;
39;39;39;04304;04304;X3904304;VALVULA DE BOTIJAO DE GAS;;
39;39;39;04305;04305;X3904305;RELOGIO DE BOTIJAO DE GAS;;
39;39;39;04401;04401;X3904401;TACA DE CRISTAL;;
39;39;39;04402;04402;X3904402;TACA DE VIDRO;;
39;39;39;04501;04501;X3904501;PES PARA GELADEIRA DE METAL OU LOUCA;;
39;39;39;04502;04502;X3904502;PES DE GELADEIRA DE METAL OU LOUCA;;
39;39;39;04601;04601;X3904601;CONJUNTO DE TRAVESSAS REFRATARIAS PARA MICROONDAS;;
39;39;39;04602;04602;X3904602;JOGO DE TRAVESSAS REFRATARIAS PARA MICROONDAS;;
39;39;39;04701;04701;X3904701;CAPA DE SOM, VIDEO;;
39;39;39;04702;04702;X3904702;CAPA DE COMPUTADOR;;
39;39;39;04801;04801;X3904801;BACIA INDETERMINADA;;
39;39;39;04901;04901;X3904901;BALDE;;
39;39;39;05001;05001;X3905001;ASSADEIRA;;
39;39;39;05101;05101;X3905101;ACUCAREIRO;;
39;39;39;05201;05201;X3905201;BANDEJA;;
39;39;39;05301;05301;X3905301;JOGO DE BANDEJAS;;
39;39;39;05302;05302;X3905302;CONJUNTO DE BANDEJAS;;
39;39;39;05401;05401;X3905401;BATEDOR DE OVOS MANUAL;;
39;39;39;05501;05501;X3905501;BULE;;
39;39;39;05601;05601;X3905601;CALDEIRAO;;
39;39;39;05701;05701;X3905701;CANECA;;
39;39;39;05801;05801;X3905801;CHALEIRA;;
39;39;39;05901;05901;X3905901;COMPOTEIRA;;
39;39;39;06001;06001;X3906001;CONCHA;;
39;39;39;06101;06101;X3906101;CONJUNTO DE CHIMARRAO;;
39;39;39;06201;06201;X3906201;CONJUNTO DE PIREX;;
39;39;39;06301;06301;X3906301;CONJUNTO DE SOBREMESA;;
39;39;39;06401;06401;X3906401;CONJUNTO DE POTES;;
39;39;39;06501;06501;X3906501;CORTADOR DE BOLO;;
39;39;39;06601;06601;X3906601;CORTADOR DE PIZZA;;
39;39;39;06701;06701;X3906701;CUSCUZEIRA;;
39;39;39;06801;06801;X3906801;ESCORREDOR DE ARROZ;;
39;39;39;06901;06901;X3906901;ESCUMADEIRA;;
39;39;39;07001;07001;X3907001;FARINHEIRA;;
39;39;39;07101;07101;X3907101;FORMA DE CREPE;;
39;39;39;07201;07201;X3907201;FORMA DE GELO;;
39;39;39;07301;07301;X3907301;FORMA DE PAO;;
39;39;39;07401;07401;X3907401;FORMA DE MISTO-QUENTE;;
39;39;39;07501;07501;X3907501;FRUTEIRA;;
39;39;39;07601;07601;X3907601;FUNIL;;
39;39;39;07701;07701;X3907701;JARRA;;
39;39;39;07801;07801;X3907801;CONJUNTO DE JARRA E COPOS;;
39;39;39;07901;07901;X3907901;JOGO DE CANECAS;;
39;39;39;08001;08001;X3908001;GRELHA;;
39;39;39;08101;08101;X3908101;JOGO DE TIGELAS;;
39;39;39;08102;08102;X3908102;TIGELA;;
39;39;39;08201;08201;X3908201;CESTA DE PALHA;;
39;39;39;08301;08301;X3908301;GALHETEIRO;;
39;39;39;08401;08401;X3908401;MANTEIGUEIRA;;
39;39;39;08501;08501;X3908501;PALITEIRO;;
39;39;39;08601;08601;X3908601;OMELETEIRA;;
39;39;39;08701;08701;X3908701;PAPEIRO;;
39;39;39;08801;08801;X3908801;PES PARA FOGAO DE METAL OU LOUCA;;
39;39;39;08901;08901;X3908901;PILAO;;
39;39;39;09001;09001;X3909001;PINCEL DE COZINHA;;
39;39;39;09101;09101;X3909101;PORTA-OBJETOS (MADEIRA, ACRILICO, LOUCA, METAL, ETC.);;
39;39;39;09201;09201;X3909201;SALEIRO;;
39;39;39;09301;09301;X3909301;SUPORTE PARA BUJAO DE GAS;;
39;39;39;09401;09401;X3909401;RALO DE PIA;;
39;39;39;09501;09501;X3909501;KIT PARA CHURRASCO;;
39;39;39;09601;09601;X3909601;TABULEIRO;;
39;39;39;09701;09701;X3909701;PONCHEIRA;;
39;39;39;09801;09801;X3909801;CESTO DE LIXO (PLASTICO);;
39;39;39;09901;09901;X3909901;LIXEIRA METALICA;;
39;39;39;99901;99901;X3999901;AGREGADO;;
40;40;40;00101;00101;X4000101;BIJUTERIA;;
40;40;40;00102;00102;X4000102;COLAR;;
40;40;40;00103;00103;X4000103;PINGENTE;;
40;40;40;00104;00104;X4000104;BRINCO;;
40;40;40;00105;00105;X4000105;BROCHE;;
40;40;40;00106;00106;X4000106;GARGANTILHA;;
40;40;40;00107;00107;X4000107;ANEL;;
40;40;40;00201;00201;X4000201;TRANSPORTE DE ANIMAIS;;
40;40;40;00301;00301;X4000301;OCULOS SEM GRAU;;
40;40;40;00302;00302;X4000302;OCULOS DE SOL SEM GRAU;;
40;40;40;00401;00401;X4000401;LENTE DE CONTATO COLORIDA;;
40;40;40;00501;00501;X4000501;TRANSPORTE DE MERCADORIAS;;
40;40;40;00601;00601;X4000601;CALENDARIO;;
40;40;40;00701;00701;X4000701;MASCARA DE CARNAVAL;;
40;40;40;00801;00801;X4000801;ADESIVO PLASTICO OU PANFLETO;;
40;40;40;00802;00802;X4000802;PANFLETO;;
40;40;40;00803;00803;X4000803;ADESIVO PLASTICO;;
40;40;40;00804;00804;X4000804;DECALQUES;;
40;40;40;00901;00901;X4000901;MOEDA (HOBBY);;
40;40;40;01001;01001;X4001001;SELO (HOBBY);;
40;40;40;01002;01002;X4001002;ALBUM DE SELOS;;
40;40;40;01003;01003;X4001003;ALBUM DE CARTOES;;
40;40;40;01004;01004;X4001004;CARTAO TELEFONICO(HOBBY);;
40;40;40;01005;01005;X4001005;OUTROS (HOBBY);;
40;40;40;01101;01101;X4001101;BATERIA DE RELOGIO, BRINQUEDO, APARELHO AUDITIVO, ETC.;;
40;40;40;01102;01102;X4001102;BATERIA DE RELOGIO;;
40;40;40;01103;01103;X4001103;BATERIA DE BRINQUEDO;;
40;40;40;01104;01104;X4001104;BATERIA APARELHO AUDITIVO;;
40;40;40;01201;01201;X4001201;PARAFINA;;
40;40;40;01301;01301;X4001301;CHAVEIRO (PRODUTO);;
40;40;40;01401;01401;X4001401;BOMBA E CUIA OU PORONGO DE CHIMARRAO;;
40;40;40;01402;01402;X4001402;BOMBA DE CHIMARRAO;;
40;40;40;01403;01403;X4001403;CUIA DE CHIMARRAO;;
40;40;40;01404;01404;X4001404;PORONGO DE CHIMARRAO;;
40;40;40;01501;01501;X4001501;PINCEL, TINTA E VERNIZ PARA PINTURA DE TELA, VASO, ETC.;;
40;40;40;01502;01502;X4001502;PINCEL;;
40;40;40;01503;01503;X4001503;TINTA PARA PINTURA DE TELA;;
40;40;40;01504;01504;X4001504;VERNIZ PARA PINTURA DE TELA;;
40;40;40;01601;01601;X4001601;MONOCULO;;
40;40;40;01701;01701;X4001701;CAVALETE DE PINTURA DE TELA;;
40;40;40;01801;01801;X4001801;MASCARA PROTETORA (PROTECAO PROFISSIONAL);;
40;40;40;01901;01901;X4001901;PEDRA DE AMOLAR;;
40;40;40;02001;02001;X4002001;FLAMULA;;
40;40;40;02101;02101;X4002101;CANIVETE;;
40;40;40;02201;02201;X4002201;PRENDEDOR DE GRAVATA;;
40;40;40;02301;02301;X4002301;COFRE;;
40;40;40;02401;02401;X4002401;TELA PARA PINTURA;;
40;40;40;02501;02501;X4002501;PORTA-OCULOS;;
40;40;40;02601;02601;X4002601;RAQUETE DE MATAR MOSQUITO;;
40;40;40;99901;99901;X4099901;AGREGADO;;
41;41;41;00101;00101;X4100101;ONIBUS URBANO;;
41;41;41;00201;00201;X4100201;TREM;;
41;41;41;00301;00301;X4100301;AVIAO;;
41;41;41;00401;00401;X4100401;NAVIO;;
41;41;41;00501;00501;X4100501;COMBUSTIVEL DE VEICULO;;
41;41;41;00601;00601;X4100601;ALIMENTACAO;;
41;41;41;00602;00602;X4100602;BEBIDAS;;
41;41;41;00603;00603;X4100603;RESTAURANTES;;
41;41;41;00604;00604;X4100604;BARES;;
41;41;41;00605;00605;X4100605;LANCHONETES;;
41;41;41;00606;00606;X4100606;TENDAS;;
41;41;41;00607;00607;X4100607;TRAILERS;;
41;41;41;00608;00608;X4100608;QUIOSQUES;;
41;41;41;00609;00609;X4100609;CARROCINHAS;;
41;41;41;00701;00701;X4100701;ALOJAMENTO;;
41;41;41;00702;00702;X4100702;HOTEIS;;
41;41;41;00703;00703;X4100703;MOTEIS;;
41;41;41;00704;00704;X4100704;POUSADAS;;
41;41;41;00705;00705;X4100705;PENSOES;;
41;41;41;00706;00706;X4100706;DORMITORIOS;;
41;41;41;00707;00707;X4100707;ACAMPAMENTOS;;
41;41;41;00708;00708;X4100708;ALBERGUES;;
41;41;41;00801;00801;X4100801;EXCURSAO (EXCETO ESCOLAR);;
41;41;41;00901;00901;X4100901;GARAGEM;;
41;41;41;00902;00902;X4100902;ESTACIONAMENTO;;
41;41;41;01001;01001;X4101001;ALUGUEL DE VEICULO SEM CONDUTOR;;
41;41;41;01101;01101;X4101101;TAXI;;
41;41;41;01201;01201;X4101201;BARCO;;
41;41;41;01202;01202;X4101202;FERRY-BOAT;;
41;41;41;01203;01203;X4101203;BALSA;;
41;41;41;01301;01301;X4101301;PEDAGIO;;
41;41;41;01401;01401;X4101401;METRO;;
41;41;41;01501;01501;X4101501;PASSAGEM DE CAMINHAO;;
41;41;41;01502;01502;X4101502;CAMINHAO;;
41;41;41;01503;01503;X4101503;PAU-DE-ARARA;;
41;41;41;01601;01601;X4101601;PASSAGEM EM AUTOMOVEL;;
41;41;41;01602;01602;X4101602;PASSAGEM EM AUTOMOVEL UTILITARIO;;
41;41;41;01603;01603;X4101603;AUTOMOVEL UTILITARIO TIPO VAN;;
41;41;41;01604;01604;X4101604;KOMBI;;
41;41;41;01605;01605;X4101605;TRANSPORTE ALTERNATIVO;;
41;41;41;01701;01701;X4101701;COLONIA DE FERIAS;;
41;41;41;01801;01801;X4101801;TAXA ALFANDEGARIA;;
41;41;41;01802;01802;X4101802;DOCUMENTACAO;;
41;41;41;01901;01901;X4101901;GUARDA-VOLUMES;;
41;41;41;02001;02001;X4102001;ONIBUS INTERMUNICIPAL;;
41;41;41;02101;02101;X4102101;ONIBUS INTERNACIONAL;;
41;41;41;02201;02201;X4102201;ONIBUS INTERESTADUAL;;
41;41;41;02301;02301;X4102301;CARREGADOR DE BAGAGEM;;
41;41;41;02401;02401;X4102401;GUIA TURISTICO;;
41;41;41;02501;02501;X4102501;ALUGUEL DE IMOVEIS POR TEMPORADA;;
41;41;41;02601;02601;X4102601;ATIVIDADES CULTURAIS (INGRESSO);;
41;41;41;02602;02602;X4102602;CINEMA (INGRESSO);;
41;41;41;02603;02603;X4102603;VIDEOTECAS (INGRESSO);;
41;41;41;02604;02604;X4102604;CINEMATECAS (INGRESSO);;
41;41;41;02605;02605;X4102605;TEATROS (INGRESSO);;
41;41;41;02606;02606;X4102606;SHOWS (INGRESSO);;
41;41;41;02607;02607;X4102607;CIRCOS (INGRESSO);;
41;41;41;02608;02608;X4102608;RODEIOS (INGRESSO);;
41;41;41;02609;02609;X4102609;DISCOTECAS (INGRESSO);;
41;41;41;02610;02610;X4102610;DANCETERIAS (INGRESSO);;
41;41;41;02611;02611;X4102611;BOATES (INGRESSO);;
41;41;41;03301;03301;X4103301;ATIVIDADES DESPORTIVAS (INGRESSO);;
41;41;41;03302;03302;X4103302;ESTADIOS (INGRESSO);;
41;41;41;03303;03303;X4103303;GINASIOS (INGRESSO);;
41;41;41;03304;03304;X4103304;QUADRAS DE TENIS (INGRESSO);;
41;41;41;03305;03305;X4103305;HIPODROMOS (INGRESSO);;
